university,yop_kodu,year,program,tercih_sayisi
istanbul_sabahattin_zaim_universitesi,203210591,2023,Turizm İşletmeciliği (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203210591,2023,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203210591,2023,Uluslararası Ticaret (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210591,2023,Uluslararası Ticaret (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210591,2023,Uluslararası Ticaret ve Finansman (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203210591,2023,Uluslararası Ticaret ve Lojistik (Fakülte),6
istanbul_sabahattin_zaim_universitesi,203210591,2023,Yönetim Bilişim Sistemleri (Fakülte),12
istanbul_sabahattin_zaim_universitesi,203210591,2023,Yönetim Bilişim Sistemleri (Yüksekokul),2
istanbul_sabahattin_zaim_universitesi,203210591,2024,Antropoloji,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Arkeoloji,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Astronomi Ve Uzay Bilimleri,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Beslenme Ve Diyetetik,10
istanbul_sabahattin_zaim_universitesi,203210591,2024,Bilgi Ve Belge Yönetimi,4
istanbul_sabahattin_zaim_universitesi,203210591,2024,Coğrafya,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Denizcilik İşletmeleri Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Dijital Oyun Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Dil Ve Konuşma Terapisi,3
istanbul_sabahattin_zaim_universitesi,203210591,2024,Ekonomi,2
istanbul_sabahattin_zaim_universitesi,203210591,2024,Ekonomi Ve Finans,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Felsefe,3
istanbul_sabahattin_zaim_universitesi,203210591,2024,Gazetecilik,2
istanbul_sabahattin_zaim_universitesi,203210591,2024,Grafik Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Havacılık Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203210591,2024,İktisat,5
istanbul_sabahattin_zaim_universitesi,203210591,2024,İlahiyat,2
istanbul_sabahattin_zaim_universitesi,203210591,2024,İngilizce Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,İslami İlimler,2
istanbul_sabahattin_zaim_universitesi,203210591,2024,İç Mimarlık Ve Çevre Tasarımı,16
istanbul_sabahattin_zaim_universitesi,203210591,2024,İşletme,12
istanbul_sabahattin_zaim_universitesi,203210591,2024,Klasik Arkeoloji,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Moleküler Biyoloji Ve Genetik,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Müzecilik,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Psikoloji,335
istanbul_sabahattin_zaim_universitesi,203210591,2024,Rehberlik Ve Psikolojik Danışmanlık,5
istanbul_sabahattin_zaim_universitesi,203210591,2024,Sağlık Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203210591,2024,Sermaye Piyasası,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Sınıf Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203210591,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,7
istanbul_sabahattin_zaim_universitesi,203210591,2024,Sosyal Hizmet,4
istanbul_sabahattin_zaim_universitesi,203210591,2024,Sosyoloji,4
istanbul_sabahattin_zaim_universitesi,203210591,2024,Spor Yöneticiliği,3
istanbul_sabahattin_zaim_universitesi,203210591,2024,Türk Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Türk Dili Ve Edebiyatı (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Uluslararası İlişkiler,6
istanbul_sabahattin_zaim_universitesi,203210591,2024,Uluslararası Ticaret Ve İşletmecilik,2
istanbul_sabahattin_zaim_universitesi,203210591,2024,Uluslararası Ticaret Ve Lojistik,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Yerel Yönetimler,1
istanbul_sabahattin_zaim_universitesi,203210591,2024,Yönetim Bilişim Sistemleri,6
istanbul_sabahattin_zaim_universitesi,203210591,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,3
istanbul_sabahattin_zaim_universitesi,203210591,2024,Çocuk Gelişimi,7
istanbul_sabahattin_zaim_universitesi,203210679,2022,Bilgisayar Mühendisliği,7
istanbul_sabahattin_zaim_universitesi,203210679,2022,Çevre Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210679,2022,Diş Hekimliği,14
istanbul_sabahattin_zaim_universitesi,203210679,2022,Eczacılık,10
istanbul_sabahattin_zaim_universitesi,203210679,2022,Elektrik-Elektronik Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2022,Endüstri Mühendisliği,39
istanbul_sabahattin_zaim_universitesi,203210679,2022,Endüstriyel Tasarım (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210679,2022,Fen Bilgisi Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203210679,2022,Gıda Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210679,2022,İlköğretim Matematik Öğretmenliği,3
istanbul_sabahattin_zaim_universitesi,203210679,2022,Kimya Mühendisliği,5
istanbul_sabahattin_zaim_universitesi,203210679,2022,Kimya Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2022,Makine Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2022,Matematik,3
istanbul_sabahattin_zaim_universitesi,203210679,2022,Matematik Mühendisliği,4
istanbul_sabahattin_zaim_universitesi,203210679,2022,Matematik Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2022,Psikoloji,1
istanbul_sabahattin_zaim_universitesi,203210679,2022,Rehberlik ve Psikolojik Danışmanlık,1
istanbul_sabahattin_zaim_universitesi,203210679,2022,Yazılım Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210679,2023,Bilgisayar Mühendisliği,13
istanbul_sabahattin_zaim_universitesi,203210679,2023,Bilgisayar ve Öğretim Teknolojileri Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Biyomühendislik,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Çevre Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Diş Hekimliği,17
istanbul_sabahattin_zaim_universitesi,203210679,2023,Eczacılık,7
istanbul_sabahattin_zaim_universitesi,203210679,2023,Elektrik-Elektronik Mühendisliği,4
istanbul_sabahattin_zaim_universitesi,203210679,2023,Endüstri Mühendisliği,28
istanbul_sabahattin_zaim_universitesi,203210679,2023,Gıda Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210679,2023,İnşaat Mühendisliği,4
istanbul_sabahattin_zaim_universitesi,203210679,2023,Kimya Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Maden Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Makine Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Matematik Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Mekatronik Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Metalurji ve Malzeme Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Mimarlık,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Tekstil Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2023,Yazılım Mühendisliği,12
istanbul_sabahattin_zaim_universitesi,203210679,2024,Beslenme Ve Diyetetik,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Bilgisayar Bilimleri,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Bilgisayar Mühendisliği,6
istanbul_sabahattin_zaim_universitesi,203210679,2024,Biyomedikal Mühendisliği,4
istanbul_sabahattin_zaim_universitesi,203210679,2024,Biyomühendislik,2
istanbul_sabahattin_zaim_universitesi,203210679,2024,Diş Hekimliği,7
istanbul_sabahattin_zaim_universitesi,203210679,2024,Eczacılık,12
istanbul_sabahattin_zaim_universitesi,203210679,2024,Elektrik-elektronik Mühendisliği,14
istanbul_sabahattin_zaim_universitesi,203210679,2024,Elektronik Ve Haberleşme Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Endüstri Mühendisliği,57
istanbul_sabahattin_zaim_universitesi,203210679,2024,Enerji Sistemleri Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210679,2024,Havacılık Ve Uzay Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Hemşirelik,4
istanbul_sabahattin_zaim_universitesi,203210679,2024,Kimya Mühendisliği,3
istanbul_sabahattin_zaim_universitesi,203210679,2024,Makine Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Matematik,2
istanbul_sabahattin_zaim_universitesi,203210679,2024,Matematik Ve Bilgisayar Bilimleri,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Metalurji Ve Malzeme Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Mimarlık,8
istanbul_sabahattin_zaim_universitesi,203210679,2024,Nanoteknoloji Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Nükleer Enerji Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Siber Güvenlik Mühendisliği,6
istanbul_sabahattin_zaim_universitesi,203210679,2024,Yapay Zeka Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210679,2024,Yapay Zeka Ve Veri Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210679,2024,Yazılım Mühendisliği,4
istanbul_sabahattin_zaim_universitesi,203210679,2024,Çevre Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210731,2022,Beslenme ve Diyetetik (Fakülte),5
istanbul_sabahattin_zaim_universitesi,203210731,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203210731,2022,Hemşirelik (Fakülte),5
istanbul_sabahattin_zaim_universitesi,203210731,2022,Hukuk,416
istanbul_sabahattin_zaim_universitesi,203210731,2022,İşletme,3
istanbul_sabahattin_zaim_universitesi,203210731,2022,Odyoloji (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210731,2022,Okul Öncesi Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210731,2022,Psikoloji,31
istanbul_sabahattin_zaim_universitesi,203210731,2022,Rehberlik ve Psikolojik Danışmanlık,18
istanbul_sabahattin_zaim_universitesi,203210731,2022,Siyaset Bilimi ve Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203210731,2022,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203210731,2022,Yönetim Bilişim Sistemleri (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210731,2023,Fizik,1
istanbul_sabahattin_zaim_universitesi,203210731,2023,Hukuk,317
istanbul_sabahattin_zaim_universitesi,203210731,2023,Matematik Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210731,2023,Psikoloji,7
istanbul_sabahattin_zaim_universitesi,203210731,2023,Sınıf Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203210731,2023,Siyaset Bilimi ve Uluslararası İlişkiler,6
istanbul_sabahattin_zaim_universitesi,203210731,2023,Tıp,1
istanbul_sabahattin_zaim_universitesi,203210731,2023,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203210731,2023,Yönetim Bilişim Sistemleri (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Ekonomi,4
istanbul_sabahattin_zaim_universitesi,203210731,2024,Ekonomi Ve Finans,2
istanbul_sabahattin_zaim_universitesi,203210731,2024,Hemşirelik,4
istanbul_sabahattin_zaim_universitesi,203210731,2024,Hukuk,572
istanbul_sabahattin_zaim_universitesi,203210731,2024,İktisat,6
istanbul_sabahattin_zaim_universitesi,203210731,2024,İlahiyat,3
istanbul_sabahattin_zaim_universitesi,203210731,2024,İşletme,6
istanbul_sabahattin_zaim_universitesi,203210731,2024,Matematik,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Psikoloji,10
istanbul_sabahattin_zaim_universitesi,203210731,2024,Rehberlik Ve Psikolojik Danışmanlık,11
istanbul_sabahattin_zaim_universitesi,203210731,2024,Sınıf Öğretmenliği,6
istanbul_sabahattin_zaim_universitesi,203210731,2024,Siyaset Bilimi,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Siyaset Bilimi Ve Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,13
istanbul_sabahattin_zaim_universitesi,203210731,2024,Sosyoloji,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Tarih,2
istanbul_sabahattin_zaim_universitesi,203210731,2024,Uluslararası Finans,2
istanbul_sabahattin_zaim_universitesi,203210731,2024,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Uluslararası İşletme Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Uluslararası Ticaret Ve Finansman,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Yapay Zeka Ve Veri Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Yeni Medya Ve İletişim,1
istanbul_sabahattin_zaim_universitesi,203210731,2024,Yönetim Bilişim Sistemleri,18
istanbul_sabahattin_zaim_universitesi,203210731,2024,Özel Eğitim Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Bilgisayar Mühendisliği,13
istanbul_sabahattin_zaim_universitesi,203210749,2024,Bilgisayar Mühendisliği (m.t.o.k),4
istanbul_sabahattin_zaim_universitesi,203210749,2024,Diş Hekimliği,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Eczacılık,2
istanbul_sabahattin_zaim_universitesi,203210749,2024,Ekonomi,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Fizyoterapi Ve Rehabilitasyon,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Gazetecilik,2
istanbul_sabahattin_zaim_universitesi,203210749,2024,Gemi İnşaatı Ve Gemi Makineleri Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210749,2024,Halkla İlişkiler Ve Reklamcılık,10
istanbul_sabahattin_zaim_universitesi,203210749,2024,Halkla İlişkiler Ve Tanıtım,3
istanbul_sabahattin_zaim_universitesi,203210749,2024,Havacılık Yönetimi,6
istanbul_sabahattin_zaim_universitesi,203210749,2024,Hemşirelik,9
istanbul_sabahattin_zaim_universitesi,203210749,2024,Hukuk,2225
istanbul_sabahattin_zaim_universitesi,203210749,2024,İktisadi Ve İdari Bilimler Programları,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,İktisat,61
istanbul_sabahattin_zaim_universitesi,203210749,2024,İlahiyat,2
istanbul_sabahattin_zaim_universitesi,203210749,2024,İletişim,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,İngilizce Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203210749,2024,İnşaat Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,İslam İktisadı Ve Finans,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,İç Mimarlık Ve Çevre Tasarımı,12
istanbul_sabahattin_zaim_universitesi,203210749,2024,İşletme,81
istanbul_sabahattin_zaim_universitesi,203210749,2024,Lojistik Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Makine Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210749,2024,Maliye,6
istanbul_sabahattin_zaim_universitesi,203210749,2024,Matematik,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Matematik Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Nükleer Enerji Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Otomotiv Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Psikoloji,172
istanbul_sabahattin_zaim_universitesi,203210749,2024,Rehberlik Ve Psikolojik Danışmanlık,93
istanbul_sabahattin_zaim_universitesi,203210749,2024,Reklamcılık,3
istanbul_sabahattin_zaim_universitesi,203210749,2024,Sınıf Öğretmenliği,118
istanbul_sabahattin_zaim_universitesi,203210749,2024,Siyaset Bilimi Ve Kamu Yönetimi,24
istanbul_sabahattin_zaim_universitesi,203210749,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,35
istanbul_sabahattin_zaim_universitesi,203210749,2024,Sosyal Hizmet,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Sosyoloji,2
istanbul_sabahattin_zaim_universitesi,203210749,2024,Tarih,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Uluslararası İlişkiler,6
istanbul_sabahattin_zaim_universitesi,203210749,2024,Uluslararası Ticaret,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Uluslararası Ticaret Ve Finansman,5
istanbul_sabahattin_zaim_universitesi,203210749,2024,Uzay Bilimleri Ve Teknolojileri,1
istanbul_sabahattin_zaim_universitesi,203210749,2024,Yönetim Bilişim Sistemleri,75
istanbul_sabahattin_zaim_universitesi,203210749,2024,Özel Eğitim Öğretmenliği,14
istanbul_sabahattin_zaim_universitesi,203210934,2022,Coğrafya,2
istanbul_sabahattin_zaim_universitesi,203210934,2022,Felsefe,5
istanbul_sabahattin_zaim_universitesi,203210934,2022,İktisat,1
istanbul_sabahattin_zaim_universitesi,203210934,2022,İlahiyat,2
istanbul_sabahattin_zaim_universitesi,203210934,2022,İşletme,1
istanbul_sabahattin_zaim_universitesi,203210934,2022,Psikoloji,18
istanbul_sabahattin_zaim_universitesi,203210934,2022,Sosyal Hizmet (Fakülte),6
istanbul_sabahattin_zaim_universitesi,203210934,2022,Sosyoloji,31
istanbul_sabahattin_zaim_universitesi,203210934,2022,Tarih,1
istanbul_sabahattin_zaim_universitesi,203210934,2023,Felsefe,3
istanbul_sabahattin_zaim_universitesi,203210934,2023,Maliye,4
istanbul_sabahattin_zaim_universitesi,203210934,2023,Psikoloji,2
istanbul_sabahattin_zaim_universitesi,203210934,2023,Sosyoloji,25
istanbul_sabahattin_zaim_universitesi,203210934,2024,Gazetecilik,4
istanbul_sabahattin_zaim_universitesi,203210934,2024,İktisat,1
istanbul_sabahattin_zaim_universitesi,203210934,2024,İslam İktisadı Ve Finans,1
istanbul_sabahattin_zaim_universitesi,203210934,2024,İşletme,1
istanbul_sabahattin_zaim_universitesi,203210934,2024,Psikoloji,4
istanbul_sabahattin_zaim_universitesi,203210934,2024,Siyaset Bilimi Ve Kamu Yönetimi,8
istanbul_sabahattin_zaim_universitesi,203210934,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,3
istanbul_sabahattin_zaim_universitesi,203210934,2024,Sosyal Hizmet,5
istanbul_sabahattin_zaim_universitesi,203210934,2024,Sosyal Hizmet (yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210934,2024,Sosyoloji,60
istanbul_sabahattin_zaim_universitesi,203210934,2024,Tarih,4
istanbul_sabahattin_zaim_universitesi,203210934,2024,Turizm İşletmeciliği,1
istanbul_sabahattin_zaim_universitesi,203210934,2024,Uluslararası İlişkiler,9
istanbul_sabahattin_zaim_universitesi,203210934,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,1
istanbul_sabahattin_zaim_universitesi,203210952,2022,Beslenme ve Diyetetik (Fakülte),57
istanbul_sabahattin_zaim_universitesi,203210952,2022,Beslenme ve Diyetetik (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210952,2022,Bilgisayar Mühendisliği (M.T.O.K.),1
istanbul_sabahattin_zaim_universitesi,203210952,2022,Biyomühendislik,1
istanbul_sabahattin_zaim_universitesi,203210952,2022,Endüstriyel Tasarım (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203210952,2022,Fen Bilgisi Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210952,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203210952,2022,Gıda Mühendisliği,3
istanbul_sabahattin_zaim_universitesi,203210952,2022,İç Mimarlık,7
istanbul_sabahattin_zaim_universitesi,203210952,2022,İstatistik,2
istanbul_sabahattin_zaim_universitesi,203210952,2022,Kimya Mühendisliği,1
