yop_kodu,bir_kontenjana_talip_olan_aday_sayisi_2025,ilk_uc_sirada_tercih_eden_sayisi_2025,ilk_uc_sirada_tercih_eden_orani_2025,ilk_uc_tercih_olarak_yerlesen_sayisi_2025,ilk_uc_tercih_olarak_yerlesen_orani_2025
104110633,"38,4",611.0,"25,7",18.0,"29,0"
104110642,"20,2",501.0,"25,3",11.0,"11,2"
104110651,"25,7",298.0,"24,7",7.0,"14,9"
104110669,"24,1",264.0,"14,3",3.0,"3,9"
104110678,"24,8",537.0,"23,3",18.0,"19,4"
104110687,"18,6",421.0,"31,4",11.0,"15,3"
104110696,"22,1",240.0,"26,5",6.0,"14,6"
104110836,"17,4",2536.0,"47,4",180.0,"58,4"
104111216,"15,5",254.0,"37,4",32.0,"72,7"
104111234,"22,1",569.0,"25,0",29.0,"28,2"
104111243,"32,8",234.0,"25,5",13.0,"46,4"
104111252,"28,4",592.0,"31,2",33.0,"49,3"
104111261,"21,1",316.0,"19,4",11.0,"14,3"
104111279,"21,5",138.0,"27,9",11.0,"47,8"
104111288,"81,4",296.0,"45,5",2.0,"25,0"
104111297,"26,8",363.0,"20,9",7.0,"10,8"
104111304,"21,0",140.0,"30,3",12.0,"54,5"
104111313,"20,3",439.0,"30,5",21.0,"29,6"
104111322,"9,1",176.0,"25,0",26.0,"33,8"
104111349,"21,1",188.0,"15,7",10.0,"17,5"
104111358,"22,2",91.0,"21,6",11.0,"57,9"
104111367,"23,9",309.0,"23,1",10.0,"17,9"
104111376,"33,1",61.0,"26,3",2.0,"28,6"
104111694,"20,0",366.0,"25,8",23.0,"32,4"
104111701,"33,7",414.0,"47,3",12.0,"46,2"
104111719,"12,3",154.0,"34,7",13.0,"36,1"
104111852,"14,5",218.0,"23,8",19.0,"30,2"
104111861,"15,6",74.0,"23,7",5.0,"25,0"
104111931,"1,0",0.0,"0,0",,
104111976,"5,0",3.0,"60,0",1.0,"100,0"
104112011,"4,0",1.0,"12,5",0.0,"0,0"
104112029,"14,0",0.0,"0,0",0.0,"0,0"
104112065,"36,4",363.0,"19,2",7.0,"13,5"
104112074,"31,2",603.0,"31,2",29.0,"46,8"
104112083,"22,3",234.0,"25,6",6.0,"14,6"
104112092,"39,6",484.0,"23,5",11.0,"21,2"
104112108,"31,4",388.0,"26,3",15.0,"31,9"
104112153,"23,4",734.0,"60,3",46.0,"88,5"
104190334,"49,8",466.0,"30,2",10.0,"32,3"
104190489,"12,5",346.0,"26,8",50.0,"48,5"
104190549,"6,0",2.0,"16,7",,
104190550,"5,0",1.0,"20,0",,
104190551,"32,0",237.0,"18,0",5.0,"12,2"
104190552,"7,8",99.0,"27,1",23.0,"48,9"
104190568,"29,2",670.0,"44,2",17.0,"32,7"
104190582,"0,5",0.0,"0,0",,
104190596,"30,2",2950.0,"47,6",75.0,"36,6"
104190603,"5,6",10.0,"35,7",1.0,"20,0"
104190617,"7,0",1.0,"14,3",1.0,"100,0"
104210014,"9,9",102.0,"29,5",25.0,"71,4"
104210023,"11,0",116.0,"28,6",20.0,"54,1"
104210032,"18,3",385.0,"25,9",28.0,"34,6"
104210041,"16,0",222.0,"30,2",23.0,"50,0"
104210068,"13,3",106.0,"28,6",14.0,"50,0"
104210077,"14,6",129.0,"31,5",16.0,"57,1"
104210086,"12,4",232.0,"32,9",30.0,"52,6"
104210095,"6,9",99.0,"25,1",35.0,"61,4"
104210102,"24,0",584.0,"30,0",32.0,"39,5"
104210111,"37,2",784.0,"35,7",32.0,"54,2"
104210129,"19,7",332.0,"24,8",25.0,"36,8"
104210138,"12,7",240.0,"25,5",38.0,"51,4"
104210156,"6,4",17.0,"11,5",4.0,"17,4"
104210165,"11,0",69.0,"14,0",18.0,"40,0"
104210174,"10,2",219.0,"19,0",23.0,"20,4"
104210183,"2,4",15.0,"15,5",11.0,"27,5"
104210192,"17,7",980.0,"28,8",68.0,"35,4"
104210314,"26,5",595.0,"39,3",26.0,"45,6"
104210323,"40,8",627.0,"27,0",0.0,"0,0"
104210332,"15,7",456.0,"35,8",45.0,"57,0"
104210341,"15,3",168.0,"32,3",15.0,"44,1"
104210359,"18,1",142.0,"17,0",14.0,"30,4"
104210368,"24,3",165.0,"19,4",12.0,"34,3"
104210386,"53,2",1086.0,"23,4",39.0,"44,8"
104210395,"37,9",2764.0,"42,1",115.0,"66,5"
104210402,"14,6",240.0,"24,2",17.0,"25,0"
104210429,"4,6",63.0,"17,4",30.0,"38,0"
104210447,"29,4",477.0,"35,3",20.0,"43,5"
104210456,"29,9",901.0,"26,7",21.0,"18,6"
104210474,"22,3",280.0,"27,9",12.0,"26,7"
104210483,"13,2",160.0,"26,3",23.0,"50,0"
104210492,"7,6",92.0,"27,0",26.0,"57,8"
104210508,"25,8",567.0,"42,3",27.0,"51,9"
104210517,"10,3",473.0,"39,9",87.0,"75,7"
104210544,"3,6",18.0,"11,2",8.0,"19,5"
104210553,"1,9",5.0,"21,7",3.0,"75,0"
104210571,"19,1",169.0,"21,6",18.0,"43,9"
104210614,"8,5",102.0,"26,0",23.0,"50,0"
104210623,"12,0",91.0,"22,4",17.0,"50,0"
104210632,"10,7",102.0,"23,3",15.0,"36,6"
104210641,"11,8",6.0,"4,3",3.0,"25,0"
104290139,"19,4",612.0,"42,7",48.0,"64,9"
104290190,"25,6",358.0,"30,4",30.0,"65,2"
104290191,"7,2",95.0,"37,5",21.0,"60,0"
104290224,"34,5",519.0,"32,7",26.0,"56,5"
104290228,"14,0",234.0,"32,1",12.0,"23,1"
104290229,"19,6",109.0,"27,9",8.0,"40,0"
104290230,"10,4",122.0,"33,6",20.0,"57,1"
104290283,"23,6",108.0,"35,2",12.0,"92,3"
104290286,"4,2",9.0,"18,0",4.0,"33,3"
104290304,"34,8",564.0,"47,6",30.0,"88,2"
104290381,"34,7",356.0,"25,0",6.0,"14,6"
104290458,"6,9",146.0,"28,0",35.0,"46,1"
104290465,"16,7",202.0,"26,2",15.0,"32,6"
104290472,"34,8",393.0,"33,2",13.0,"38,2"
104290486,"39,4",393.0,"31,2",15.0,"46,9"
104310022,"0,5",0.0,"0,0",,
104310031,"23,6",76.0,"10,4",18.0,"58,1"
104310049,"27,3",183.0,"14,2",19.0,"40,4"
104310058,"8,3",52.0,"15,3",26.0,"63,4"
104310067,"11,8",37.0,"11,6",6.0,"23,1"
104310085,"15,9",49.0,"11,4",8.0,"30,8"
104310094,"17,1",49.0,"9,0",4.0,"12,9"
104310101,"8,4",53.0,"19,8",12.0,"38,7"
104310119,"10,9",64.0,"18,3",21.0,"67,7"
104310128,"20,9",177.0,"15,7",17.0,"32,7"
104310137,"14,5",168.0,"18,1",24.0,"38,7"
104310146,"25,5",215.0,"17,2",22.0,"45,8"
104310164,"33,7",526.0,"10,1",33.0,"21,4"
104310173,"0,6",1.0,"14,3",0.0,"0,0"
104310261,"27,1",228.0,"15,6",16.0,"30,8"
104310288,"18,5",127.0,"25,5",11.0,"40,7"
104310297,"17,0",141.0,"25,9",12.0,"38,7"
104310304,"10,7",94.0,"23,7",14.0,"37,8"
104310322,"19,5",90.0,"17,1",10.0,"37,0"
104310331,"15,1",53.0,"13,0",9.0,"34,6"
104310358,"13,3",72.0,"16,9",6.0,"19,4"
104310385,"9,2",49.0,"19,7",14.0,"51,9"
104310401,"9,6",66.0,"13,2",31.0,"59,6"
104310428,"1,0",0.0,"0,0",,
104310437,"4,5",4.0,"8,2",2.0,"18,2"
104310446,"15,3",120.0,"16,0",21.0,"42,9"
104310455,"17,4",27.0,"3,8",7.0,"17,1"
104310473,"10,6",81.0,"14,1",17.0,"32,7"
104310491,"36,9",299.0,"9,9",6.0,"7,3"
104310516,"6,4",6.0,"5,9",4.0,"36,4"
104310552,"19,6",111.0,"13,5",8.0,"19,0"
104310561,"18,1",127.0,"16,7",16.0,"38,1"
104310579,"9,2",59.0,"15,3",13.0,"31,0"
104310588,"9,3",8.0,"5,4",1.0,"6,3"
104310597,"20,0",164.0,"12,8",10.0,"15,6"
104310604,"22,1",117.0,"12,0",11.0,"25,0"
104310613,"58,2",597.0,"10,7",11.0,"11,5"
104310622,"34,2",738.0,"17,1",48.0,"38,1"
104310631,"13,1",82.0,"7,6",13.0,"15,9"
104310658,"10,0",61.0,"11,3",10.0,"19,2"
104390075,"12,9",56.0,"10,3",4.0,"9,5"
104390076,"41,3",207.0,"11,9",3.0,"7,1"
104390077,"15,2",75.0,"15,4",11.0,"34,4"
104390094,"5,8",57.0,"16,7",12.0,"20,3"
104390116,"11,1",88.0,"13,4",16.0,"27,1"
104390117,"24,9",195.0,"16,6",11.0,"23,4"
104390118,"28,1",206.0,"14,1",22.0,"42,3"
104390119,"25,6",120.0,"16,2",4.0,"13,8"
104390120,"5,1",167.0,"23,1",95.0,"67,4"
104390158,"84,5",549.0,"15,5",3.0,"7,1"
104390159,"8,1",49.0,"19,0",20.0,"62,5"
104390160,"49,0",312.0,"8,8",3.0,"4,2"
104390161,"16,4",46.0,"17,5",10.0,"62,5"
104390163,"15,2",56.0,"11,5",12.0,"37,5"
104390164,"15,9",68.0,"15,9",10.0,"37,0"
104390197,"47,8",164.0,"9,5",1.0,"2,8"
104390204,"4,2",6.0,"13,0",5.0,"50,0"
104410048,"14,7",267.0,"20,6",16.0,"18,2"
104410057,"15,5",198.0,"16,6",20.0,"26,0"
104410066,"14,3",195.0,"19,0",19.0,"26,4"
104410075,"32,1",505.0,"25,4",12.0,"19,4"
104410109,"16,2",73.0,"11,0",3.0,"7,3"
104410118,"13,1",78.0,"19,3",8.0,"25,8"
104410127,"16,5",173.0,"20,1",21.0,"40,4"
104410136,"13,7",202.0,"28,5",18.0,"34,6"
104410145,"30,4",467.0,"24,8",8.0,"12,9"
104410154,"20,7",196.0,"23,1",6.0,"14,6"
104410163,"16,4",117.0,"13,7",20.0,"38,5"
104410172,"12,2",94.0,"12,4",6.0,"9,7"
104410181,"38,2",369.0,"18,6",8.0,"15,4"
104410199,"37,9",537.0,"22,9",18.0,"29,0"
104410206,"16,6",90.0,"17,4",6.0,"19,4"
104410207,"12,2",367.0,"30,8",40.0,"40,8"
104410208,"22,9",230.0,"19,3",8.0,"15,4"
104410209,"27,0",314.0,"24,7",14.0,"29,8"
104410210,"29,7",836.0,"42,0",36.0,"53,7"
104410224,"3,3",3.0,"30,0",3.0,"100,0"
104510011,"1,0",0.0,"0,0",,
104510029,"20,0",126.0,"14,3",16.0,"36,4"
104510038,"17,6",63.0,"8,8",9.0,"22,0"
104510047,"30,6",211.0,"14,7",15.0,"31,9"
104510056,"8,6",58.0,"16,4",29.0,"70,7"
104510065,"10,3",47.0,"11,1",15.0,"36,6"
104510074,"15,8",44.0,"12,6",4.0,"18,2"
104510108,"9,8",61.0,"19,5",18.0,"58,1"
104510117,"10,5",44.0,"13,1",17.0,"53,1"
104510126,"23,4",174.0,"13,8",13.0,"24,5"
104510153,"21,4",202.0,"17,5",14.0,"26,9"
104510162,"8,9",79.0,"18,2",23.0,"47,9"
104510189,"39,8",483.0,"8,2",12.0,"8,1"
104510198,"23,8",71.0,"13,5",4.0,"18,2"
104510205,"41,7",809.0,"16,7",21.0,"18,1"
104510214,"52,2",502.0,"13,0",9.0,"12,2"
104510259,"5,8",74.0,"21,6",17.0,"28,8"
104510268,"23,0",189.0,"16,8",17.0,"34,7"
104510277,"5,2",2.0,"1,8",0.0,"0,0"
104510311,"20,1",130.0,"15,4",10.0,"23,8"
104510329,"17,8",102.0,"13,7",9.0,"22,0"
104510365,"17,0",86.0,"15,8",9.0,"28,1"
104510374,"20,7",203.0,"18,2",19.0,"35,2"
104510383,"16,2",100.0,"14,7",12.0,"28,6"
104510392,"22,5",32.0,"3,5",5.0,"12,2"
104510417,"8,0",7.0,"8,0",3.0,"27,3"
104510435,"23,2",209.0,"14,1",14.0,"22,6"
104590096,"24,6",22.0,"4,3",5.0,"23,8"
104590099,"8,8",42.0,"14,9",8.0,"25,8"
104590122,"42,5",290.0,"16,6",17.0,"41,5"
104590123,"10,1",98.0,"15,2",10.0,"15,6"
104590124,"16,9",94.0,"8,3",11.0,"16,4"
104590125,"15,2",153.0,"17,1",21.0,"35,6"
104590128,"15,0",114.0,"14,1",15.0,"27,8"
104590129,"10,9",110.0,"18,7",13.0,"25,0"
104590131,"10,9",88.0,"14,9",10.0,"19,2"
104590136,"10,3",82.0,"16,3",15.0,"30,6"
104590157,"13,2",76.0,"15,5",6.0,"16,2"
104590158,"81,9",327.0,"9,7",0.0,"0,0"
104590159,"31,8",162.0,"16,4",8.0,"25,8"
104590169,"8,0",77.0,"23,1",18.0,"43,9"
104590484,"13,2",232.0,"18,3",61.0,"63,5"
104590491,"30,3",45.0,"13,5",8.0,"80,0"
104710018,"2,0",1.0,"4,5",0.0,"0,0"
104710063,"17,5",98.0,"13,3",7.0,"16,7"
104710072,"55,1",164.0,"9,3",3.0,"9,4"
104710081,"53,6",106.0,"9,0",3.0,"14,3"
104710151,"21,0",90.0,"10,2",11.0,"26,8"
104710196,"9,7",51.0,"16,5",18.0,"56,3"
104710203,"13,1",52.0,"12,4",11.0,"35,5"
104710248,"11,7",194.0,"13,3",52.0,"41,9"
104710266,"21,4",124.0,"10,7",9.0,"17,0"
104710275,"16,6",46.0,"8,7",5.0,"15,6"
104710309,"12,5",49.0,"10,6",10.0,"27,0"
104710318,"15,7",93.0,"14,1",13.0,"31,0"
104710327,"15,6",44.0,"8,8",5.0,"15,6"
104710336,"10,8",65.0,"18,7",3.0,"9,7"
104710345,"21,4",65.0,"10,5",2.0,"6,9"
104710354,"56,8",696.0,"12,8",3.0,"3,1"
104710363,"14,9",68.0,"17,0",13.0,"50,0"
104710372,"19,8",169.0,"17,4",11.0,"23,4"
104710381,"33,4",180.0,"16,8",6.0,"19,4"
104790017,"15,1",86.0,"17,8",6.0,"19,4"
104790030,"14,1",86.0,"14,5",4.0,"9,5"
104790031,"10,5",70.0,"11,3",7.0,"12,3"
104790032,"23,2",145.0,"14,9",12.0,"28,6"
104790034,"22,7",61.0,"8,4",4.0,"12,9"
104790041,"24,1",146.0,"18,9",5.0,"15,6"
104790059,"9,6",58.0,"14,4",18.0,"43,9"
104790060,"15,6",71.0,"12,3",5.0,"13,9"
104790061,"19,1",160.0,"17,8",3.0,"6,4"
104790068,"32,0",60.0,"13,4",9.0,"69,2"
104790070,"10,0",46.0,"5,6",5.0,"6,1"
104790124,"15,8",94.0,"7,1",2.0,"2,4"
104790180,"8,6",0.0,"0,0",0.0,"0,0"
104810017,"23,8",1040.0,"47,1",66.0,"71,0"
104810026,"28,7",822.0,"34,9",33.0,"40,2"
104810035,"16,7",357.0,"31,9",27.0,"40,3"
104810044,"18,1",486.0,"40,0",26.0,"38,8"
104810053,"19,7",208.0,"34,0",20.0,"64,5"
104810062,"14,6",262.0,"31,5",18.0,"31,6"
104810071,"16,1",187.0,"32,2",22.0,"61,1"
104810089,"17,5",392.0,"33,5",35.0,"52,2"
104810098,"16,8",415.0,"36,8",20.0,"29,9"
104810105,"33,1",1047.0,"51,0",22.0,"35,5"
104810141,"34,1",1220.0,"57,6",38.0,"61,3"
104810159,"17,7",162.0,"29,6",21.0,"67,7"
104810168,"18,7",232.0,"30,3",10.0,"24,4"
104810177,"24,0",340.0,"45,6",20.0,"64,5"
104810186,"17,5",213.0,"39,2",27.0,"87,1"
104810195,"9,0",197.0,"32,6",25.0,"37,3"
104810202,"4,2",138.0,"63,0",42.0,"80,8"
104810211,"6,7",68.0,"21,7",18.0,"38,3"
104810229,"12,4",33.0,"12,6",5.0,"23,8"
104810238,"6,2",48.0,"14,9",16.0,"30,8"
104810247,"8,7",43.0,"23,5",9.0,"42,9"
104810256,"17,0",229.0,"32,8",14.0,"34,1"
104810265,"10,6",186.0,"37,2",19.0,"40,4"
104810274,"47,0",1125.0,"58,3",25.0,"61,0"
104810283,"15,5",41.0,"12,6",5.0,"23,8"
104810292,"22,1",119.0,"25,6",8.0,"38,1"
104810308,"15,3",270.0,"40,1",26.0,"59,1"
104810317,"13,7",295.0,"41,5",33.0,"63,5"
104810326,"24,1",504.0,"40,3",27.0,"51,9"
104810335,"15,9",365.0,"37,0",30.0,"48,4"
104810344,"12,9",284.0,"35,6",34.0,"54,8"
104810353,"20,3",368.0,"29,3",24.0,"38,7"
104810362,"22,8",306.0,"25,8",14.0,"26,9"
104810371,"18,6",395.0,"34,3",24.0,"38,7"
104810389,"35,5",724.0,"52,3",19.0,"48,7"
104810398,"11,0",206.0,"32,8",21.0,"36,8"
104810405,"32,5",742.0,"31,7",21.0,"29,2"
104810414,"32,0",836.0,"36,3",19.0,"26,4"
104810432,"33,1",974.0,"38,2",21.0,"27,3"
104810441,"37,1",866.0,"37,7",6.0,"9,7"
104810468,"30,0",537.0,"31,4",13.0,"22,8"
104810486,"26,1",711.0,"37,9",25.0,"34,7"
104810511,"21,4",580.0,"30,8",33.0,"37,5"
104810529,"20,5",487.0,"30,8",25.0,"32,5"
104810538,"17,4",350.0,"30,1",33.0,"49,3"
104810547,"18,1",214.0,"22,7",13.0,"25,0"
104810556,"13,7",66.0,"18,5",7.0,"26,9"
104810565,"14,6",85.0,"18,7",9.0,"29,0"
104810574,"32,9",525.0,"30,7",20.0,"38,5"
104810583,"15,6",165.0,"25,8",15.0,"36,6"
104810592,"17,7",254.0,"25,1",21.0,"36,8"
104810617,"18,8",3500.0,"78,8",228.0,"96,6"
104810626,"12,0",1555.0,"72,0",180.0,"98,4"
104810705,"31,7",2789.0,"57,2",48.0,"31,2"
104810714,"20,4",704.0,"42,0",44.0,"53,7"
104810723,"34,2",422.0,"39,8",11.0,"35,5"
104810732,"27,8",312.0,"40,1",10.0,"35,7"
104810741,"13,7",349.0,"37,9",28.0,"41,8"
104810786,"20,2",381.0,"26,2",19.0,"26,4"
104810802,"41,9",998.0,"41,8",7.0,"12,3"
104810811,"17,5",151.0,"18,4",7.0,"14,9"
104810829,"23,4",349.0,"28,7",18.0,"34,6"
104810838,"10,3",167.0,"34,4",22.0,"46,8"
104810908,"8,0",1.0,"12,5",0.0,"0,0"
104810917,"15,8",673.0,"34,6",39.0,"31,7"
104810971,"9,4",168.0,"43,6",32.0,"78,0"
104810989,"19,4",521.0,"37,3",24.0,"33,3"
104811033,"24,5",676.0,"67,4",37.0,"90,2"
104811042,"28,4",518.0,"32,0",15.0,"26,3"
104890263,"18,0",3.0,"16,7",1.0,"100,0"
104890264,"3,5",7.0,"100,0",2.0,"100,0"
104890265,"11,6",181.0,"33,1",29.0,"61,7"
104890266,"11,1",346.0,"40,6",50.0,"64,9"
104890268,"21,9",505.0,"29,9",23.0,"29,9"
104890383,"22,0",325.0,"31,4",15.0,"31,9"
104890457,"14,7",399.0,"40,5",39.0,"58,2"
104890458,"14,6",390.0,"40,0",37.0,"55,2"
104890460,"36,2",1397.0,"62,2",43.0,"69,4"
104890547,"12,3",21.0,"56,8",3.0,"100,0"
104890554,"10,0",2.0,"20,0",1.0,"100,0"
104890561,"7,0",4.0,"57,1",0.0,"0,0"
104890568,"10,0",1.0,"10,0",1.0,"100,0"
104890582,"2,0",0.0,"0,0",,
104890589,"12,2",130.0,"20,5",19.0,"36,5"
104890596,"2,5",2.0,"40,0",1.0,"100,0"
104910034,"20,8",142.0,"16,6",7.0,"17,1"
104910043,"7,8",40.0,"16,5",17.0,"54,8"
104910079,"4,8",27.0,"18,1",6.0,"19,4"
104910122,"7,0",182.0,"20,7",65.0,"52,0"
104910149,"12,7",58.0,"14,3",18.0,"56,3"
104910158,"12,2",33.0,"8,5",7.0,"21,9"
104970162,"0,9",1.0,"6,7",1.0,"100,0"
104970163,"46,0",128.0,"8,7",11.0,"34,4"
104970164,"15,1",76.0,"13,6",7.0,"18,9"
104970166,"0,8",1.0,"11,1",1.0,"100,0"
104970176,"18,3",148.0,"26,1",0.0,"0,0"
104970177,"6,1",30.0,"15,9",12.0,"38,7"
104970178,"14,5",42.0,"20,7",11.0,"78,6"
104970194,"84,6",676.0,"19,0",3.0,"7,1"
104970208,"43,6",328.0,"24,3",11.0,"35,5"
104970215,,,,,
105010013,"12,1",93.0,"32,1",14.0,"58,3"
105010022,"8,3",103.0,"30,2",26.0,"63,4"
105010058,"10,9",132.0,"32,8",19.0,"52,8"
105010067,"14,3",104.0,"30,4",16.0,"66,7"
105010076,"11,8",111.0,"39,2",18.0,"75,0"
105010085,"24,6",279.0,"24,7",23.0,"50,0"
105010094,"22,2",325.0,"31,8",28.0,"60,9"
105010101,"26,7",358.0,"29,2",22.0,"47,8"
105010137,"8,4",21.0,"20,8",9.0,"75,0"
105010146,"4,6",2.0,"3,6",1.0,"8,3"
105010155,"7,2",63.0,"9,8",20.0,"22,2"
105010164,"25,6",524.0,"12,1",46.0,"27,2"
105010173,"31,3",470.0,"21,5",12.0,"17,1"
105010252,"21,5",233.0,"31,9",16.0,"47,1"
105010261,"20,7",223.0,"30,8",21.0,"60,0"
105010279,"24,3",346.0,"40,6",23.0,"65,7"
105010288,"12,2",156.0,"27,8",23.0,"50,0"
105010304,"16,5",272.0,"35,8",27.0,"58,7"
105010349,"10,8",97.0,"25,7",25.0,"71,4"
105010358,"26,0",379.0,"31,7",28.0,"60,9"
105010367,"11,3",19.0,"14,0",3.0,"25,0"
105010376,"7,9",315.0,"34,8",92.0,"80,0"
105010385,"11,4",100.0,"26,7",14.0,"42,4"
105010401,"0,8",5.0,"26,3",1.0,"33,3"
105010419,"32,3",1284.0,"34,3",76.0,"65,5"
105010428,"10,0",68.0,"14,8",14.0,"30,4"
105010437,"1,5",1.0,"5,6",1.0,"20,0"
105090088,"43,7",365.0,"12,3",5.0,"7,4"
105090091,"40,7",222.0,"23,7",5.0,"21,7"
105090092,"5,1",53.0,"18,2",29.0,"50,9"
105090099,"15,9",107.0,"28,1",20.0,"83,3"
105090103,"3,3",10.0,"25,6",7.0,"77,8"
105090135,"22,6",161.0,"23,7",19.0,"63,3"
105090136,"16,7",117.0,"20,1",11.0,"31,4"
105090169,"23,0",187.0,"28,0",11.0,"37,9"
105090170,"13,7",105.0,"16,7",8.0,"17,4"
105090171,"18,2",55.0,"23,2",11.0,"91,7"
105090173,"18,3",138.0,"21,5",11.0,"31,4"
105090174,"19,4",121.0,"17,8",16.0,"45,7"
105090214,"6,4",5.0,"6,5",2.0,"16,7"
105090228,"40,7",167.0,"12,1",3.0,"8,8"
105090242,"7,9",115.0,"35,4",33.0,"82,5"
105090249,"9,3",51.0,"23,0",14.0,"60,9"
105090256,"14,0",70.0,"20,8",7.0,"29,2"
105090263,"0,8",1.0,"10,0",,
105090270,"6,1",49.0,"23,4",15.0,"44,1"
105090277,"29,5",286.0,"27,7",12.0,"34,3"
105090340,"9,3",67.0,"20,7",10.0,"29,4"
105090347,"13,5",182.0,"24,9",25.0,"46,3"
105090354,"36,8",208.0,"18,9",13.0,"43,3"
105090361,"14,9",122.0,"20,0",10.0,"24,4"
105090368,"8,6",102.0,"22,1",12.0,"23,1"
105090375,,,,,
105110048,"17,3",105.0,"11,3",12.0,"23,1"
105110066,"18,0",138.0,"14,2",20.0,"37,0"
105110075,"20,5",175.0,"13,3",14.0,"22,6"
105110084,"7,9",183.0,"18,6",94.0,"75,2"
105110118,"39,4",587.0,"15,5",24.0,"25,0"
105110136,"40,5",456.0,"7,8",12.0,"8,3"
105110251,"15,3",135.0,"21,0",13.0,"31,0"
105190060,"8,7",51.0,"18,3",12.0,"37,5"
105190071,"12,7",137.0,"20,0",15.0,"27,8"
105190093,"9,7",93.0,"22,7",11.0,"26,2"
105190094,"14,1",107.0,"14,1",18.0,"34,6"
105190095,"13,6",92.0,"16,1",15.0,"36,6"
105190116,"17,9",58.0,"23,2",10.0,"76,9"
105190118,"19,8",110.0,"19,2",8.0,"27,6"
105190119,"17,9",106.0,"18,5",8.0,"25,0"
105190131,"21,9",119.0,"13,0",17.0,"41,5"
105210029,"9,2",245.0,"21,2",73.0,"58,4"
105210108,"12,4",58.0,"14,6",9.0,"28,1"
105210117,"68,7",358.0,"16,3",9.0,"28,1"
105210126,"82,3",450.0,"17,1",14.0,"43,8"
105210135,"1,0",2.0,"18,2",2.0,"100,0"
105210153,"8,9",44.0,"11,7",7.0,"17,1"
105290021,"8,8",48.0,"17,0",18.0,"56,3"
105290037,"23,8",89.0,"11,7",18.0,"56,3"
105290039,"6,7",97.0,"21,0",22.0,"32,4"
105290041,"9,4",54.0,"13,7",17.0,"41,5"
105290042,"14,8",122.0,"12,9",4.0,"6,5"
105290046,"21,6",62.0,"10,6",10.0,"37,0"
105290047,"9,0",124.0,"22,3",7.0,"11,3"
105290048,"19,5",168.0,"23,3",9.0,"24,3"
105290067,"2,4",1.0,"0,7",0.0,"0,0"
105290068,"11,8",137.0,"19,6",30.0,"50,8"
105290070,"13,3",76.0,"13,6",13.0,"31,0"
105290076,"89,5",568.0,"15,1",8.0,"19,0"
105290077,"14,1",75.0,"16,6",12.0,"37,5"
105290078,"16,6",105.0,"19,7",6.0,"18,8"
105290079,"14,1",81.0,"18,0",11.0,"34,4"
105290080,"26,0",54.0,"14,8",5.0,"38,5"
105290082,"20,5",149.0,"25,0",5.0,"17,2"
105290083,"17,9",211.0,"21,1",6.0,"10,7"
105290102,"8,5",111.0,"26,6",21.0,"42,9"
105290137,"25,6",112.0,"10,4",17.0,"40,5"
105290144,"7,8",132.0,"28,8",29.0,"49,2"
105290151,"24,7",182.0,"23,0",13.0,"40,6"
105290158,"3,7",12.0,"7,9",4.0,"9,8"
105290179,"22,5",70.0,"14,1",3.0,"13,6"
105310019,"28,8",306.0,"13,5",1.0,"1,3"
105310037,"1,7",1.0,"5,0",1.0,"33,3"
105310046,"8,1",44.0,"9,6",17.0,"29,8"
105310055,"30,5",380.0,"27,7",26.0,"57,8"
105310064,"20,8",278.0,"27,8",14.0,"29,2"
105310073,"11,5",130.0,"19,8",26.0,"45,6"
105310082,"24,4",359.0,"28,3",20.0,"38,5"
105310091,"10,4",123.0,"26,3",30.0,"66,7"
105310107,"10,2",163.0,"28,1",32.0,"56,1"
105310143,"14,5",59.0,"17,0",8.0,"34,8"
105310152,"12,1",45.0,"18,7",8.0,"42,1"
105310161,"20,9",78.0,"15,5",6.0,"26,1"
105310179,"13,7",135.0,"21,4",16.0,"34,8"
105310188,"13,8",123.0,"25,5",17.0,"48,6"
105310197,"10,4",83.0,"28,5",14.0,"50,0"
105310204,"10,3",56.0,"19,4",13.0,"46,4"
105310213,"13,5",85.0,"13,7",12.0,"26,1"
105310222,"19,6",251.0,"18,3",30.0,"42,9"
105310231,"21,2",323.0,"25,9",35.0,"59,3"
105310249,"17,2",297.0,"29,3",36.0,"61,0"
105310258,"14,6",101.0,"10,1",18.0,"26,5"
105310267,"1,2",0.0,"0,0",0.0,"0,0"
105310294,"12,6",15.0,"5,2",3.0,"13,0"
105310301,"23,0",451.0,"24,8",19.0,"24,1"
105310416,"36,1",574.0,"18,7",2.0,"2,4"
105310425,"15,6",228.0,"15,1",27.0,"27,8"
105310434,"8,6",32.0,"16,2",11.0,"47,8"
105310443,"10,2",76.0,"20,1",13.0,"35,1"
105310461,"40,6",859.0,"18,7",31.0,"27,4"
105310479,"20,8",231.0,"18,8",14.0,"24,6"
105310488,"12,0",179.0,"25,3",19.0,"32,2"
105310504,"15,1",139.0,"20,0",20.0,"43,5"
105310567,"25,2",1190.0,"23,8",74.0,"37,4"
105310585,"35,0",330.0,"20,5",22.0,"47,8"
105310594,"6,6",311.0,"29,2",112.0,"69,6"
105310601,"7,1",176.0,"21,3",46.0,"39,7"
105310682,"6,8",123.0,"30,8",17.0,"29,8"
105310716,"15,3",126.0,"17,8",21.0,"45,7"
105310725,"2,2",1.0,"3,8",1.0,"16,7"
105310734,"27,4",574.0,"36,7",44.0,"77,2"
105310743,"6,5",143.0,"33,6",33.0,"51,6"
